Id,SalePrice
790,115492.75983157018
795,65250.40603461873
796,120729.50688584254
797,144670.63735729048
798,108502.53431289048
804,201552.29545052024
805,216640.6056763444
806,241832.25712220802
808,105797.7171267731
814,146730.40513815102
818,289805.02912694373
821,291593.76474441355
822,347414.22555080696
825,285580.6921896419
827,247587.8471383574
830,202603.4570239921
834,231120.63010571094
835,211788.94291273615
842,143751.69787362404
845,209216.24543461297
852,215992.58507735218
857,142571.7977177709
858,141844.19116110657
859,130641.1851466463
860,127241.82335914455
861,124668.72522979535
864,253391.55225943914
868,195284.65802054392
869,210138.58096108536
872,288881.6711160704
873,218718.55988372964
885,86927.93103908224
890,121524.85768826415
895,100569.61842234457
899,59127.48716060344
906,133309.247291604
918,149920.07060459277
923,158850.66992604724
925,126254.3852186235
927,153722.53065247636
932,214458.86012113962
933,116435.73967906958
934,134293.2341805867
942,91696.87454548644
947,259608.63059309547
948,285691.6798934457
951,141946.55820313963
957,373466.8306297523
958,342515.813762243
959,223851.01335700613
963,187161.8436620528
967,213617.50137953833
968,334939.8377432034
971,129446.34240960618
972,162062.5302430047
976,91596.27651929983
978,67258.74984949846
979,108393.95939362021
984,114747.11977366518
986,158378.3697496555
991,225841.68711145574
996,214746.4757047291
1001,261546.5725908011
1007,201713.72136585624
1008,181395.5066328786
1009,221165.15025642054
1014,159253.5558244392
1022,226119.50916484912
1024,168041.97483483164
1027,140031.1722147503
1030,162136.31973510428
1032,164107.06586692558
1035,155049.12329312516
1042,110203.1642704213
1047,141482.4541647346
1050,109595.6132339273
1055,297325.250289528
1059,401761.5884872166
1061,371267.58765844617
1064,451174.0083734589
1077,203662.97265944563
1081,242019.78618558717
1092,225420.02792815637
1093,188023.881762313
1095,190337.64138420537
1099,249145.02107594832
1101,290496.82245264534
1103,316685.88479936955
1109,252907.78920954926
1112,214894.06601958326
1113,246448.7637712557
1114,243199.2504498524
1116,231832.90808441164
1117,227224.34833260824
1119,289459.0377100791
1121,224097.60055539006
1122,213525.2876056052
1125,255682.06968551112
1137,165682.6464084599
1142,202030.33235893457
1144,190867.84991731518
1145,196500.8644667386
1147,177693.28439039493
1148,197833.94760580588
1149,159583.53084775837
1150,119856.50922935558
1153,107901.24542448622
1154,103927.52862271793
1159,343543.9259962941
1161,161354.58676536175
1167,166538.36179992344
1171,251658.95521335356
1174,167163.40360767272
1188,188815.93598145017
1189,183446.93559112697
1191,141516.208516143
1195,139956.1591685446
1199,178432.91758529175
1201,195829.55235158326
1204,193402.17199653856
1211,154560.0245107403
1214,162126.56476695443
1219,144186.5293740795
1220,57760.332349167584
1227,176684.93297035902
1229,235666.38348055328
1231,139918.7483865597
1234,216196.59741779868
1235,135896.55612556482
1239,181258.08012876564
1240,170670.6596110706
1241,174045.94060417466
1246,106904.39818844733
1249,167591.04104401486
1250,141766.23930099382
1252,112384.32531154007
1259,154111.53597702185
1267,102372.61007711115
1269,76827.22289794503
1270,147719.75880782117
1272,134780.96972939352
1274,136536.6026621738
1276,107615.39583347144
1279,146607.19387636305
1281,168460.60848051094
1286,151857.50267130655
1287,125864.02270010728
1290,71057.89890931356
1291,130955.71473703953
1297,165483.42296151145
1302,159046.12036738583
1303,54373.715899145696
1312,90858.22724482328
1315,125307.29299974442
1322,55440.14903304339
1327,113114.70472356465
1331,137476.53664518887
1333,119902.65980563042
1334,109412.46223906889
1336,115427.42314405172
1341,110874.39067523785
1344,65425.14264572352
1347,133831.27549156456
1348,158880.71258973202
1353,160888.83261385627
1355,133057.02245597963
1356,105366.45891353308
1357,172288.8377086621
1361,139381.71276808277
1364,117198.13776092653
1368,97172.8063974064
1369,91583.38220260013
1371,125933.9392976019
1373,126061.854423573
1374,127271.29429654882
1387,135835.95469789964
1388,95433.5475328834
1392,158721.9810035364
1394,128520.22565394605
1406,162813.8742312654
1407,219290.0045231267
1408,200274.76026924726
1409,160309.3813835684
1411,183323.1229561253
1412,110578.12091826423
1413,142326.17233500688
1414,121107.62808647036
1425,258217.85265607073
1430,184246.16674364885
1431,199454.67665048875
1435,223264.39674940932
1441,222573.35103230295
1444,219555.27553308057
1445,119523.66997567787
1446,134704.32815764452
1452,120205.02557349941
1453,121797.46923309853
1456,242561.03937626045
1457,233653.8260177796
1460,290282.7715194832
1463,276138.53628644755
1468,217813.8621541674
1471,212365.8057249733
1474,207059.66935315932
1475,196221.62772717534
1476,207291.96766524168
1478,199051.55883536462
1482,140866.4513333854
1483,157185.29034861646
1484,140254.33034085453
1485,156573.1693560856
1496,161967.79487618568
1497,156265.47709877696
1500,143378.22531608038
1506,119357.519361192
1507,86309.12531553679
1509,125099.88113070108
1510,143979.42996182365
1513,125315.23817279378
1517,141731.6825547166
1518,183032.21685783903
1523,175623.35466854105
1524,152836.09951938892
1526,156938.4494332293
1529,194723.70797138393
1531,147932.72934027098
1535,118005.16398034137
1536,155051.90721848138
1538,382032.47373435105
1540,248506.78206774656
1543,121477.6891933054
1545,117771.23049505023
1546,123989.16780001699
1557,87564.98364673056
1558,99003.19093079715
1559,76843.49853425765
1563,284893.8314939786
1568,173815.13082703433
1571,295488.61555138056
1578,142748.1777794307
1579,219453.55797240554
1584,238376.81138874363
1586,320365.09679866227
1604,124322.75480601247
1606,162135.04771242576
1610,166713.3171267253
1611,122024.49806427707
1618,168665.4155173071
1623,196709.73510526711
1624,180413.6309375736
1628,165427.87032305828
1633,248729.0803521499
1645,151561.8212011248
1649,195515.06301272954
1652,150726.91845757517
1653,160625.2345561272
1656,119365.671601977
1662,198150.9630691874
1668,118306.69188770789
1670,119787.48121349953
1672,128022.87595323661
1673,126942.05948531581
1674,171105.65283574478
1677,111999.2228856017
1678,116524.91875613337
1679,109942.39324133933
1685,360083.69700036384
1692,433961.0966479087
1693,321671.0408513397
1696,437627.66283579974
1709,325696.9495388791
1711,285352.40633337677
1717,207721.31362082856
1718,197955.84729206978
1721,227746.31803729953
1722,204532.4112632678
1725,302373.3952010436
1726,214786.3524936719
1730,178249.1734902594
1731,184621.4570044707
1733,195674.840746714
1737,196266.73359796507
1746,247229.25978648732
1747,191228.1437864627
1748,169526.3787732359
1749,213762.961472465
1760,178138.19946973782
1761,515536.4360202786
1762,333146.5442034771
1768,523463.86540516175
1769,235668.87317096558
1770,278390.87557233294
1776,209765.1605088466
1781,426403.9199014619
1785,309916.8633084771
1792,219054.66085459234
1798,277301.63572656654
1812,192486.07403535245
1814,246959.13244017845
1817,136198.6415749198
1818,141406.78411871532
1822,136935.1692946245
1823,127591.89331845306
1829,260335.8977609735
1838,204377.46153661716
1845,169391.71887186987
1851,193287.2803482318
1855,269567.8628852568
1856,192241.0006624234
1858,218128.3178334165
1865,219058.20445125303
1866,149562.4918735716
1867,177271.78764121575
1868,200666.73641156283
1876,145460.90964103473
1878,137879.3714386957
1879,136007.17359170268
1882,142537.35741562463
1883,120938.50539797099
1887,85478.0599759037
1895,139790.7573981765
1898,151745.12968131644
1904,58250.79661636842
1908,146304.52036533496
1917,139924.54974621919
1918,131066.94615966591
1920,138900.47496035855
1922,135898.7571896454
1923,157554.82785639627
1931,155200.93894707185
1935,136227.75116395546
1936,125793.31300329343
1939,130748.89596880862
1943,118339.02396902945
1944,124977.55796005606
1946,242794.83987368524
1952,88786.41153785329
1954,117163.26847960305
1958,116971.07499324181
1964,152441.86196710193
1966,152357.0581169019
1969,92712.80635439238
1977,110320.78414226542
1980,68217.92892076832
1984,123867.2397687238
1985,87570.95114378733
1988,106954.78907643823
1989,111320.01790501105
1991,140092.36866421145
1992,136082.1559664723
1997,134452.10898530795
1999,192611.32619761632
2003,106590.74646344091
2005,107773.33164879914
2010,125503.24715786857
2012,129889.95476699158
2016,131663.69950789225
2017,113326.35854295315
2022,183944.17726754554
2023,163057.91292602348
2035,146478.588735638
2036,217432.87341330235
2040,118911.6863948775
2042,132428.26101261494
2043,80022.79191861242
2055,123848.96017247163
2056,112222.35681174722
2059,108973.61584802631
2064,116982.75828223981
2066,179697.3113618506
2070,143795.3235862118
2071,80916.10321650883
2078,210685.925198452
2080,155169.90823005003
2085,132743.40280136876
2089,112171.40909744365
2090,178098.21674008676
2092,245791.3385848552
2094,261598.84677480202
2095,221775.0784386161
2098,394838.1993628992
2099,273893.40672021674
2103,274253.6857814806
2120,156501.30685631256
2122,171025.3671862027
2123,165260.98740895902
2134,190928.93833044916
2135,120833.00479544466
2136,124994.45847950902
2143,138323.58740752324
2145,303795.4165848319
2146,258115.13635147462
2148,200365.6501828971
2155,286775.6950311739
2156,262380.69760200835
2157,131827.78434706636
2159,206920.6370249199
2161,193166.90531507635
2164,191195.95842881917
2165,189840.98733372477
2169,143322.47144623043
2171,116838.6644117115
2180,160948.09395301796
2182,519615.95766415226
2184,127532.5003343263
2185,61514.256022147354
2188,89564.0569554561
2191,110439.74797237343
2192,103035.6762247792
2196,160057.29726453533
2198,94323.78738189567
2204,165328.31797382585
2210,175824.96171819963
2213,120484.830973453
2215,305812.34170313703
2219,294943.88759653154
2221,239440.71278812946
2224,206326.9177804418
2228,164614.33770741595
2232,114350.53823226146
2239,114893.87559001052
2246,295913.28373211913
2247,285362.10680727253
2249,151190.25224134044
2251,192311.96659241768
2254,143833.61308299663
2256,210405.18542964515
2259,206450.73287448264
2263,273622.6918640919
2266,209224.65857008615
2271,198599.77655987788
2274,234328.16197405144
2275,301302.3847900333
2280,140868.28289759607
2281,163798.85465956506
2291,83357.62195373642
2292,155092.79044921725
2295,205803.47690878334
2297,105879.20394034119
2299,154487.96577917345
2302,142530.05378312862
2303,124890.46691404068
2304,118959.85017147996
2308,198477.68306916778
2312,235644.14624007727
2314,177637.43575074818
2315,182627.3956910211
2316,181297.42463614282
2320,248868.959920678
2321,276896.1826478622
2322,252794.21062385506
2325,173041.9377682076
2336,391492.3744631903
2340,318546.6989997586
2341,350773.13243064785
2342,401159.42182167986
2345,236521.55179976686
2346,183544.58382551683
2347,157310.17493130395
2354,264610.6263381849
2357,194413.1666211045
2359,153068.192738429
2360,128199.38388849518
2361,104872.76575639728
2362,102252.6263851231
2366,128822.32359037473
2367,96464.20584564394
2370,122748.69919939074
2373,97563.58144557063
2376,119959.12439829337
2378,140541.2168208076
2382,263263.65184434113
2387,316262.50108039955
2392,368990.37782548356
2395,331186.8757364538
2396,354219.85668114346
2397,283457.3106159418
2399,356307.33209047973
2401,397348.78249519
2402,269214.18674550264
2407,203424.76401056699
2411,184716.02704365453
2414,207706.3989606577
2418,287939.8069588615
2419,190318.24370493932
2424,179910.86293344715
2427,188850.1059501243
2430,234203.0247509856
2439,207514.74882908104
2441,257885.5645336308
2442,231638.5913689125
2446,489841.4679116902
2447,376151.5864617828
2452,313422.07838999445
2457,365911.9640269377
2458,273869.17931080423
2462,386724.8006141061
2465,203487.77409680368
2467,205403.9737823669
2473,139887.28294191058
2478,189888.10200258144
2479,172675.3259699024
2482,156805.20051857654
2485,116608.62003317822
2488,126112.49279143625
2494,135094.5303140777
2500,257620.55432294297
2509,148289.8937604496
2512,171795.85062741334
2514,141836.82636576702
2515,194664.73954521207
2516,225545.6501297423
2518,173849.16931316128
2519,219641.7903985213
2520,184144.5686673736
2527,181774.06701152326
2532,127485.25401227779
2538,128466.08949397861
2539,155155.21033762494
2543,112959.6006310685
2551,147886.78946571657
2554,134579.7918966211
2555,113202.2153192927
2557,87147.08202720754
2561,138122.1217418269
2563,151097.43904348128
2564,138137.33731651516
2570,116031.7720616207
2571,330297.23260822444
2576,146883.97873525388
2582,159892.4342100769
2584,148879.36315706332
2587,106557.26755071347
2589,124625.39060396481
2591,239437.27233357646
2597,122563.9438194283
2602,158244.63374891574
2605,144019.70070707577
2610,187517.62630191326
2611,142134.58365825715
2614,116536.44200787238
2616,187185.88962610785
2617,142927.95161783637
2620,135749.2776442826
2623,90565.6239491893
2631,147980.6247969787
2638,144866.24057931724
2639,137709.88761006022
2645,124406.26250673385
2647,87160.25488777587
2648,117416.9544723168
2650,113297.77906984623
2652,116610.96533477498
2656,132808.99895317576
2658,152675.44510900223
2661,176438.01114863
2665,161819.15064859472
2673,157998.14552775546
2678,91848.26172510086
2679,104802.44894008488
2680,61149.05114532901
2685,100753.4979438035
2695,122638.79565006102
2698,106734.01277232263
2700,173560.52580408982
2706,146406.748802997
2708,148730.2459418824
2709,149427.904819579
2711,127241.79631946824
2718,150670.10236779044
2719,162461.88153453387
2721,153429.7219287414
2725,166095.46135138173
2726,214956.24013878423
2732,210688.93684587718
2733,138580.07383622363
2739,182697.4152115678
2747,180631.08945483892
2751,247906.99891061033
2754,209837.37476393083
2755,241734.75048444854
2756,220837.01367393858
2758,254370.72704936686
2763,192266.1805822583
2764,237696.59921121877
2765,179162.3201261033
2766,179658.0357609984
2768,171921.89628708214
2781,230056.37722652237
2784,159901.60178187606
2785,141975.03700681715
2786,124765.1556851679
2796,250694.47931636014
2797,274917.1794711474
2801,241408.18727457648
2805,264639.8619846097
2806,208703.45743466011
2812,199876.59687002696
2817,103211.33529690784
2822,138568.5320044615
2825,248168.1403441109
2828,157760.8671706637
2831,158904.7692303806
2843,135497.5784279707
2845,96714.43062627276
2847,155107.05092757757
2855,171107.0952800425
2856,146804.05310536135
2859,149152.44043517672
2865,213349.12016578668
2867,176874.16368840527
2869,205717.6354707998
2870,230192.92272763178
2874,138822.29826981382
2876,73175.32834118814
2889,156392.50615042614
2892,301940.4284936603
2895,223889.3793364817
2898,257199.11422242795
2901,320990.05955055944
2902,351492.1652194322
2908,139824.73815921822
2909,113506.55690198294
2916,150518.2405251771
2917,87006.71853489192
2919,81695.02619054452
2921,91998.65119509933
2922,195993.89965377154
2925,187332.72519894622
2928,115642.02933548101
