Id,SalePrice
593,213413.61795216738
597,223220.7897508563
598,176257.59322017513
599,174345.97405049883
600,125778.1004926785
605,145625.6996856501
607,159420.78896420563
608,168115.18231741406
611,176361.43494577083
616,115197.79666057236
625,175812.92380972794
629,148003.56346062772
630,126013.47985220846
631,141223.84059143916
640,186808.598369847
642,138779.70889953495
643,141065.6417402206
646,103227.05752279803
647,158021.90984998105
655,86239.52586610496
659,104955.15205146719
663,59714.96546090992
665,93281.9985773472
667,208044.50327867648
673,160565.9253956658
676,158229.75857856777
680,141589.61828593374
682,143880.61061443412
687,143737.90355152852
688,153697.87425587483
692,125236.79035638325
693,112148.00888431036
695,145472.22953542002
697,119855.76695888821
700,125329.41606077399
702,137464.02213132553
703,153523.87724281006
704,105852.92874181601
712,93766.35046577042
713,98063.52961467906
717,209804.41178994204
720,186738.330289302
721,57905.232777559926
726,143244.86829710132
733,102189.7119832148
736,132220.20000141367
738,101888.07243575422
741,129507.52398954934
743,41834.17194643055
745,107466.51096370217
750,148472.66980691242
756,95184.48629950137
757,116512.94537854771
758,127447.49589051947
760,96242.05398348602
765,147425.48148741262
775,128417.5261682174
776,130824.69479989857
780,164775.6134989161
783,220567.62824725057
790,112230.76198796176
795,75500.95529187153
796,114458.25571746484
797,144239.0992206719
798,106642.79881206511
804,198966.04028900826
805,219252.7742378706
806,241657.95129044232
808,112279.88565565487
814,146383.08397131378
818,280766.75588463224
821,271131.7988750095
822,339012.3856029225
825,293385.86533973797
827,243837.94448799547
830,200264.77998673514
834,243930.73705255127
835,215195.93269525826
842,141259.24724616116
845,206688.39781418908
852,215703.1173423705
857,144634.25858522416
858,146063.55231223186
859,132504.0556022743
860,128454.86826188148
861,134285.5089208266
864,252547.97192629531
868,187207.24025325506
869,205965.99861493835
872,290671.81208823563
873,223474.44854199915
885,94608.4268956691
890,117400.41613325258
895,101760.10536203628
899,55248.25446546676
906,132196.23830455425
918,159575.3271420228
923,168745.65114308675
925,137262.67039624334
927,157231.52363408433
932,229103.57349024454
933,107262.59801629258
934,124867.51338537413
942,93030.46989533458
947,254732.39349771565
948,279693.1926141002
951,148128.77460714843
957,377082.4206547098
958,327608.4107794025
959,219492.69613625147
963,182809.4983914874
967,206793.53593070785
968,343955.7206877606
971,132518.06494278577
972,159288.5066701309
976,90938.01970838323
978,66926.58891539715
979,104917.98549146471
984,118962.05670983125
986,154548.94276380606
991,235528.4367636471
996,211317.43089466926
1001,262019.6311755907
1007,189239.79633252794
1008,167952.96288035816
1009,224840.54936331703
1014,149560.64754762725
1022,226990.726397241
1024,168436.49843067877
1027,135990.58898972464
1030,155759.2334728781
1032,156483.3909461696
1035,161834.21244704895
1042,110430.33735693562
1047,137248.42267868877
1050,107086.50805992137
1055,303157.9067134849
1059,422720.6069978814
1061,376130.84168238455
1064,493158.9039994906
1077,215024.05651111092
1081,227850.26420240768
1092,234403.45426801284
1093,186825.4133884204
1095,193743.25119775097
1099,267832.450717046
1101,294495.75144486653
1103,326236.4251869973
1109,263542.14544704487
1112,209596.84654201317
1113,237837.22393776366
1114,234260.29357300332
1116,230607.46906848828
1117,219882.46254396223
1119,277827.9537888944
1121,234478.91121675528
1122,214185.3769034178
1125,259007.53275056364
1137,164097.0626917322
1142,200093.4309208847
1144,184818.04055486058
1145,194863.08596696678
1147,175176.27953272656
1148,185052.64064658954
1149,147404.9308686316
1150,116300.4056975162
1153,106449.5593940773
1154,103147.70001282427
1159,373450.44556880416
1161,151079.68571105748
1167,168122.1112677439
1171,268710.6383888567
1174,166498.17526141476
1188,179617.29657560823
1189,175440.6525505331
1191,132534.79842660433
1195,136941.81440060533
1199,174005.6038445988
1201,201877.21811899432
1204,189505.1072716219
1211,156685.79605098677
1214,180409.19167968075
1219,143007.54305366892
1220,75187.90179854495
1227,184499.2889549311
1229,229935.65987662296
1231,134855.54231280665
1234,215577.6187077554
1235,139723.4620523699
1239,178603.05235340365
1240,162261.8253505035
1241,177791.1061524731
1246,109538.0669442544
1249,163990.29850018278
1250,130424.36715479195
1252,119274.92762889908
1259,135320.51592533276
1267,104313.6569719108
1269,86419.6847859185
1270,151702.41985100738
1272,134549.42647385734
1274,133447.4495998561
1276,107647.38209834778
1279,148512.64828750433
1281,164034.87631438702
1286,154535.5909834792
1287,128273.73797668407
1290,71430.10146404608
1291,127623.3602212831
1297,167091.3455139401
1302,147288.20555228845
1303,58898.7241979673
1312,96000.39219044005
1315,125398.19517790087
1322,49595.91993125074
1327,113470.43184547813
1331,139765.51423722255
1333,124358.09889901752
1334,116544.97263740891
1336,121531.79140410485
1341,112546.93724965009
1344,77765.01188417018
1347,132424.69200468092
1348,157177.34328162993
1353,166997.40067971373
1355,136358.50186241863
1356,113521.62535842446
1357,171008.7476095952
1361,141488.47194067348
1364,123197.74291235961
1368,110451.61361408971
1369,89407.99527282696
1371,130192.66313751807
1373,126169.33290599087
1374,128077.71248539197
1387,127369.20828499869
1388,103721.23521728927
1392,158147.65340269916
1394,129623.85769669256
1406,160822.58919678096
1407,227007.79372958047
1408,183649.63938704648
1409,165707.9029413169
1411,184943.61202325718
1412,117928.88028163963
1413,142925.9308674541
1414,122005.24455125953
1425,250835.92507397628
1430,191367.9369819541
1431,195743.22667784753
1435,224021.28257566752
1441,222267.95540690626
1444,214312.83226236593
1445,133167.31510199927
1446,142269.44849561644
1452,126092.6788226909
1453,127361.52315907393
1456,229975.2152267443
1457,230887.98375147913
1460,276021.40919022955
1463,266146.1940249854
1468,218124.77919785443
1471,209475.08649027138
1474,203959.9630093733
1475,197106.92773251838
1476,213060.4878002516
1478,200535.00623869227
1482,137113.67037847068
1483,147030.1978380167
1484,135804.1275134705
1485,147746.92629429456
1496,159140.7176106602
1497,150198.80208329667
1500,132363.13281930273
1506,117894.8001699067
1507,99248.0809739263
1509,126307.7793062528
1510,141750.63118783134
1513,119358.82903756501
1517,137683.68398221905
1518,186205.28920085035
1523,180268.25805852833
1524,154749.45464623527
1526,163156.48539034952
1529,200893.84270240302
1531,147614.69624058565
1535,128758.48594103608
1536,162085.15183625152
1538,348302.78619223274
1540,243401.75560904364
1543,114376.6413145954
1545,129053.39174089354
1546,128686.03612157097
1557,83452.76198361084
1558,82909.28097877298
1559,64569.50872523873
1563,290770.8903248351
1568,172026.97610246396
1571,300869.2072056094
1578,144690.93495474872
1579,214750.47763088674
1584,246690.37697629377
1586,318240.5655002622
1604,127475.81707310343
1606,149667.41723483987
1610,167571.08145593508
1611,123836.77151197528
1618,173631.42859062666
1623,194426.13325825505
1624,172005.58620531112
1628,153120.29892738047
1633,242392.45340560225
1645,152719.38407596256
1649,202076.73518039688
1652,150486.16795884309
1653,161201.59469597862
1656,117566.76203960835
1662,194349.76504990837
1668,119557.5012940816
1670,110347.32051226958
1672,120981.5873689418
1673,131127.80775452475
1674,158867.00378025175
1677,112550.05074678044
1678,108933.87924028635
1679,105490.13330385869
1685,377293.8004741879
1692,451904.3723093727
1693,321870.303335426
1696,450976.3321743578
1709,332822.63650348224
1711,296542.2131652483
1717,208124.38211712788
1718,199851.81260606882
1721,237877.20495346785
1722,220005.99026231002
1725,320555.39462612255
1726,227144.81812258755
1730,176375.64594463675
1731,176631.21795963522
1733,188869.39540838858
1737,200997.9492637916
1746,238198.4160418322
1747,186265.16112339566
1748,162186.25060376886
1749,212576.67621609196
1760,178564.99404882456
1761,579677.3804132871
1762,352021.79342470004
1768,611470.6271927992
1769,251807.3234559677
1770,291402.1492987684
1776,201451.95025466662
1781,422393.0487765736
1785,300002.8996936125
1792,214383.3496592064
1798,265340.8232590613
1812,189908.08518043061
1814,236015.35295465126
1817,138225.98766022857
1818,146062.8467871488
1822,133346.88447899657
1823,120184.20760580726
1829,259350.69064879592
1838,197164.02243437173
1845,172111.96354379706
1851,193956.94674077205
1855,286881.70638219954
1856,181121.68142191708
1858,205054.0312873192
1865,223740.670798889
1866,152246.4118936394
1867,175368.4558993384
1868,208398.18771764426
1876,142847.53639973246
1878,136778.90761610895
1879,128217.37419718198
1882,96976.52216691087
1883,121842.4967456951
1887,89469.32979344536
1895,144230.1669774391
1898,147348.56308605408
1904,54580.92892277858
1908,149110.1388261905
1917,139705.2377719991
1918,130058.98096038045
1920,135627.64182777458
1922,143399.5464139285
1923,159261.42778392325
1931,157186.8135335742
1935,136580.33900259115
1936,128455.11184279274
1939,125884.35893971057
1943,116658.22225889473
1944,119700.70533780588
1946,232302.64799355777
1952,83436.46851785848
1954,116167.78309109656
1958,119851.68937976554
1964,156206.91173101222
1966,152636.08121408126
1969,105917.62663389115
1977,98802.49941596208
1980,60827.89416320156
1984,123325.90347207364
1985,90241.0678580523
1988,115544.45313176181
1989,105897.8858282577
1991,138962.08066591175
1992,134441.62133416405
1997,132859.4371835941
1999,187477.00215335886
2003,107747.22879114766
2005,118330.71116723758
2010,132470.0251398851
2012,130638.9105945525
2016,138744.69032758177
2017,115734.69917905168
2022,184501.00135467015
2023,158472.59659651577
2035,136915.01263655373
2036,219224.6765857252
2040,113670.17149421138
2042,136316.28558670694
2043,86426.5128947873
2055,130857.54821818712
2056,110956.10418892343
2059,108784.92690213215
2064,121349.63597107875
2066,180738.00015560832
2070,145680.17869842896
2071,86745.39931140393
2078,224504.2893498403
2080,158633.15906561384
2085,129793.86044809909
2089,119073.46983729079
2090,175534.7824495284
2092,228217.82425013967
2094,251265.2163131046
2095,219819.41000733583
2098,387490.9301960431
2099,268340.27518094773
2103,267491.66880343086
2120,149064.96157188245
2122,165438.4178246361
2123,165875.5183290519
2134,187344.51749645878
2135,123273.40722246669
2136,134156.83142887213
2143,140859.1314425379
2145,303038.70548378304
2146,255680.3150060178
2148,196081.45848070833
2155,300177.04735780676
2156,266141.27650880534
2157,128882.00544768872
2159,205103.71690148104
2161,185055.25338035906
2164,190505.01706267323
2165,185044.0229771298
2169,136143.05808543583
2171,116008.43870559079
2180,161282.21943142122
2182,624330.418076114
2184,128136.10547450869
2185,70443.9060541685
2188,94570.39923837034
2191,112459.53662148482
2192,100083.81913623984
2196,145997.2517612931
2198,93314.80589251989
2204,173275.01352877417
2210,183766.87986039533
2213,140422.1987049608
2215,298862.6789592977
2219,277975.9903819416
2221,245841.27366022873
2224,212326.52744781537
2228,160033.3784884862
2232,118055.59657572767
2239,121052.48945044007
2246,308155.750802973
2247,295535.5640012347
2249,155245.3163119407
2251,179391.4748829213
2254,156044.5999578942
2256,209111.082738319
2259,229630.7228467934
2263,267452.4127187511
2266,211798.8428665714
2271,183261.89038006912
2274,216198.80028935848
2275,296167.59463341255
2280,129006.8021035493
2281,154803.52341255243
2291,76722.58808704511
2292,149776.6240149386
2295,204552.2949490706
2297,120577.98803539987
2299,147100.79637650624
2302,140139.527915552
2303,129854.2936855216
2304,125738.78998135755
2308,188365.95268093163
2312,219497.91958854155
2314,176794.57294106908
2315,179115.7099010208
2316,189781.85184740482
2320,233925.53170265016
2321,290452.4123258391
2322,241227.0894606391
2325,168431.32045129273
2336,399942.25281345984
2340,329434.2072456333
2341,346012.9923189929
2342,413953.6498747941
2345,233512.68003356934
2346,184713.71877169667
2347,147432.11348363565
2354,262360.3226940225
2357,187926.0654997255
2359,155437.34196317205
2360,132497.30195317947
2361,108709.77216871287
2362,101116.81830708736
2366,116087.26152873316
2367,94494.83989062972
2370,122281.87900503707
2373,92066.2364840831
2376,119895.78367136102
2378,133270.76627587757
2382,271691.8983068284
2387,323516.3979124404
2392,377562.8181333571
2395,347188.9601500052
2396,363190.89718979603
2397,293951.58621921064
2399,371847.18430989166
2401,431914.86500230024
2402,279190.0229213978
2407,209127.60307739212
2411,179613.87284805966
2414,205593.30380244748
2418,280910.7215772247
2419,185821.76225553695
2424,175191.10525216218
2427,179445.74798929374
2430,225756.4931670558
2439,204978.2025050235
2441,243939.37945947557
2442,226983.12719222697
2446,535124.6889718819
2447,391384.807194128
2452,318824.2655350436
2457,346110.05737325904
2458,284886.02246086684
2462,402231.83155495586
2465,199337.03571086813
2467,201379.32132699472
2473,151290.45199038807
2478,185150.6066466051
2479,169425.17151861274
2482,145640.17314517446
2485,126356.6604943588
2488,119670.33860905311
2494,134659.3605406771
2500,272125.84286743635
2509,143070.80661385373
2512,163192.10298708113
2514,137061.9379513743
2515,192795.5803341202
2516,229799.1334937967
2518,166838.9500286257
2519,213631.10583250504
2520,174831.0421116237
2527,174037.44710717959
2532,130804.46733352458
2538,127967.19776572073
2539,154097.68891958988
2543,110025.04442412892
2551,147622.78911275687
2554,139564.44353169264
2555,117484.33298719834
2557,87225.64115366651
2561,137909.58105054012
2563,146740.4281908196
2564,142028.70340959833
2570,115586.5736070742
2571,321702.6536643475
2576,150446.39718121124
2582,148780.12074976345
2584,144642.90948119288
2587,106629.7168216399
2589,123080.51022839407
2591,223109.43713558128
2597,119771.70299945874
2602,152641.2996561958
2605,144643.79508496716
2610,182502.65860969486
2611,148280.33883309684
2614,121717.72287038597
2616,196058.38062234782
2617,144798.85117824003
2620,122624.29186934269
2623,103268.72961286704
2631,147145.15733589762
2638,146599.0659204971
2639,125856.73898829479
2645,119091.08547702178
2647,90908.96466244121
2648,111042.84875613186
2650,109811.96994953773
2652,117953.17516863614
2656,127861.97587265354
2658,145929.1666314455
2661,179316.5308899922
2665,149206.99692840368
2673,150791.51633840622
2678,91644.68994940369
2679,109472.45693116392
2680,77297.95428993444
2685,102544.39882362068
2695,125767.38418637164
2698,109387.20862362045
2700,167840.96954402694
2706,140598.9917495401
2708,155328.94411046928
2709,150709.3736588153
2711,133745.8487259699
2718,136483.50302969036
2719,146663.2493509056
2721,155464.75234274307
2725,162560.9592672307
2726,218583.0694720211
2732,209723.3113151859
2733,136350.14433569356
2739,169052.27802036962
2747,181406.7034592888
2751,242130.52707448206
2754,206022.11497358902
2755,238264.26670437393
2756,215667.13351408797
2758,246989.85330444152
2763,192039.1803770761
2764,233222.65282021445
2765,181306.17777193195
2766,169621.07900700546
2768,167883.64971536136
2781,219284.99816133938
2784,167767.1747595957
2785,141437.3541314904
2786,128585.61268196635
2796,239992.67406583176
2797,277830.5608770004
2801,241296.87026936453
2805,270157.5029097917
2806,206053.42701082677
2812,192172.8815812833
2817,103117.85272008702
2822,140419.19517859042
2825,238707.7083300727
2828,148355.30295476556
2831,145492.60802979907
2843,133517.36574601213
2845,95257.41144404719
2847,155014.33945015576
2855,175794.4142759729
2856,149284.7477891256
2859,149898.9192859737
2865,217043.48287006875
2867,176261.27319626004
2869,207697.07449429028
2870,240303.96101183182
2874,139049.10276914202
2876,72708.57529707761
2889,153789.16220640292
2892,299217.7246603129
2895,241825.68099580897
2898,249732.0243504542
2901,317069.5022287284
2902,338616.5647582292
2908,143242.50538551324
2909,108518.47431498703
2916,153872.58445261075
2917,89639.52057364768
2919,78087.3707397801
2921,84475.5829183697
2922,189441.63990475392
2925,183565.39091793925
2928,123901.15612302662
