Id,SalePrice
857,138892.8365859898
858,158033.28536215588
859,133668.94993635963
860,127728.11711341227
861,128549.35702794325
864,253827.9768926061
868,194541.9926635086
869,207604.91873055842
872,296047.8666157812
873,224269.0946001979
885,98245.88999206574
890,119722.04663744348
895,96833.97361496084
899,62488.020555321986
906,126725.11037967911
918,158000.4627355581
923,156867.0529528859
925,131085.63621754677
927,161179.00211638445
932,211761.0479222529
933,104386.26614244419
934,136862.85460575865
942,96254.40084431808
947,248430.87308398908
948,284298.36669084174
951,140223.80033211596
957,393887.6334946629
958,323591.8751113353
959,221485.76835181625
963,195035.29825095634
967,211518.5489617558
968,355460.4345696332
971,137400.35559470975
972,163739.79738759968
976,96603.56060573344
978,72184.90966621262
979,102648.27187221336
984,112869.72496910478
986,154307.81295121732
991,227954.13842762375
996,204758.73291075238
1001,270565.6388447429
1007,204394.637681628
1008,181156.96536139917
1009,218884.3560785253
1014,160349.0814189311
1022,228727.4497190967
1024,171681.11015498303
1027,130053.95741714342
1030,156993.06960925533
1032,167035.60630786954
1035,160414.35574685584
1042,101131.92093496249
1047,142908.5558738312
1050,107800.53508707567
1055,291920.4416951906
1059,416066.16720137047
1061,380321.6757562065
1064,480149.76310830406
1077,207181.33162313764
1081,228668.48154285783
1092,225561.1737078326
1093,179539.43336251346
1095,198958.23196337777
1099,265292.01286235626
1101,298237.8774218798
1103,319885.6176682455
1109,269471.44105011935
1112,206957.70310157666
1113,230887.16858689065
1114,244243.966507993
1116,220475.13432836655
1117,222604.78247591725
1119,265325.788023311
1121,221487.1604025346
1122,220624.2732913529
1125,258980.26085820323
1137,167595.31738606832
1142,209297.79445289075
1144,189311.26927267882
1145,195635.02508257134
1147,180949.8356506143
1148,194664.7908103892
1149,157836.37178144517
1150,116011.98916294788
1153,101761.200682758
1154,109890.88657542218
1159,343143.54121659335
1161,157551.08590244537
1167,158267.70449252886
1171,264949.4157674713
1174,171355.50361985806
1188,179415.9531514065
1189,177846.66122153742
1191,140456.20392562213
1195,135486.82777430274
1199,180279.22755864426
1201,192053.85231765945
1204,185838.69267319297
1211,152984.1823676339
1214,167572.77236698067
1219,144612.9088896927
1220,68338.9964176477
1227,185915.71435712604
1229,224617.38766638236
1231,134523.67864561878
1234,209658.92380188277
1235,137347.947461843
1239,182247.87013758102
1240,168344.91684035744
1241,174200.8889751646
1246,108945.18003902504
1249,167765.06458129897
1250,138178.6702953328
1252,109417.19405055197
1259,143022.86526710365
1267,113735.97465530556
1269,88429.46205769212
1270,151198.26995561828
1272,135090.45887993142
1274,133945.05413595907
1276,104370.126884074
1279,144823.83842523769
1281,160805.1902936066
1286,147962.65269746858
1287,126496.27068123617
1290,67756.07050166998
1291,135452.46332405228
1297,162146.9180628609
1302,150105.8553262919
1303,52584.40805831952
1312,95410.82391587294
1315,131587.53234825793
1322,53881.40793384997
1327,111074.39902569428
1331,140033.30772291403
1333,126945.88940182325
1334,118921.58688209264
1336,116257.55057387654
1341,110445.33514060987
1344,74916.33769284043
1347,134304.4030353105
1348,165199.60858709214
1353,167624.30938441292
1355,132043.64659061044
1356,112632.6193258826
1357,171033.54899148838
1361,139766.63193955558
1364,119404.61666521624
1368,109272.56599816441
1369,88336.72912167417
1371,130501.658505111
1373,128049.39629618225
1374,124523.76790863642
1387,126308.45658894719
1388,99422.02698825189
1392,166713.2189289844
1394,126470.86871946242
1406,156627.27307794974
1407,217714.81082924205
1408,185753.97330176525
1409,177747.07869181485
1411,193167.750053285
1412,114116.47383350409
1413,140334.9269616437
1414,124996.22625271391
1425,242229.3509255224
1430,195864.64739784275
1431,190677.6266830972
1435,225887.40403318274
1441,224098.53094033292
1444,219615.87686636424
1445,131721.28790624475
1446,146982.1551083835
1452,124553.52975327606
1453,125506.00463766839
1456,231604.0458801983
1457,229757.67855289916
1460,268645.50741429115
1463,264072.72839378455
1468,220157.01988582464
1471,216646.95180214976
1474,206154.2947196431
1475,196808.70301555732
1476,211610.70123816445
1478,208726.2123544191
1482,142507.87673977317
1483,151246.48705253826
1484,141911.88125215325
1485,150650.4915649183
1496,155635.58014852914
1497,153058.7365784046
1500,135972.56306695775
1506,119107.18985711443
1507,98708.59419937608
1509,121148.66502201642
1510,134956.0747523334
1513,121043.8270156539
1517,138478.27757472594
1518,189313.53284307718
1523,175069.54230980497
1524,153084.89723496465
1526,167269.39284039693
1529,199037.21528130225
1531,140731.95282138028
1535,120716.19641338903
1536,149050.05691970818
1538,335213.4978409365
1540,246361.55871643467
1543,114123.86983835953
1545,119724.89711885463
1546,119657.07488553374
1557,86431.84791532544
1558,94635.45704102122
1559,72745.447221962
1563,283808.0085947829
1568,168311.65624426
1571,290810.87751627574
1578,140902.8566810338
1579,209961.40898474018
1584,248711.4461460508
1586,295811.35242866434
1604,118812.99146844329
1606,143382.25474180805
1610,164751.94195594918
1611,131579.1308230172
1618,169975.8008493661
1623,187400.38921398195
1624,180571.82809393696
1628,167875.17177485797
1633,246291.3844707038
1645,156436.2555311902
1649,208621.037643821
1652,156324.0585850092
1653,168227.42746390917
1656,118307.44333013956
1662,187757.15356030365
1668,117376.37275966679
1670,112493.98274954286
1672,118033.82663831937
1673,122928.60804410692
1674,170412.66190468415
1677,108303.96004760807
1678,121316.37689810687
1679,102605.86233808153
1685,380556.3567953101
1692,452678.29280483327
1693,341747.0848049824
1696,462090.37496786076
1709,329855.8742611896
1711,300061.7813143107
1717,211871.75566710718
1718,204786.5736968338
1721,228526.51640652458
1722,210921.81981376707
1725,332957.1125864075
1726,215532.97590723142
1730,178675.72700850575
1731,176228.97340888588
1733,193344.64882787532
1737,199581.89007265234
1746,240825.45289155783
1747,188312.21203505952
1748,170454.1944778025
1749,220200.84401862993
1760,171902.3601808412
1761,517320.37239915255
1762,332492.59312201315
1768,556127.8898632627
1769,251577.1041703351
1770,284100.03366456943
1776,202723.00726790208
1781,422061.0750788088
1785,319851.03379676637
1792,215164.22603372522
1798,261041.1732734007
1812,194478.79408579704
1814,244269.9887744812
1817,140002.15605415322
1818,145071.35671429805
1822,134300.29293699743
1823,121551.88011050865
1829,251592.8919164919
1838,209115.28220639454
1845,171349.55007654632
1851,194660.84366288467
1855,265627.7027511167
1856,194651.99073493356
1858,212169.8801315337
1865,207202.1746573156
1866,154732.45419510436
1867,172430.4958174812
1868,203659.35174489883
1876,144396.12376603123
1878,136507.66311107727
1879,134591.3333991172
1882,141561.92549207463
1883,117063.40486253746
1887,96435.95638524064
1895,143856.26735052513
1898,150346.65699919284
1904,58744.01302773545
1908,139630.22243309428
1917,139980.19664239514
1918,127531.7004374105
1920,131769.01184919625
1922,134066.51022891185
1923,157614.0171872483
1931,161719.7305213005
1935,134517.42191001202
1936,127801.77594789908
1939,126462.44952387767
1943,114122.72285852708
1944,120335.50034118889
1946,219696.82297004794
1952,87572.49233844472
1954,113910.65548345604
1958,122369.93626733076
1964,155684.98494233072
1966,151029.03766014182
1969,105730.29132129882
1977,103873.0732505246
1980,72349.63282108262
1984,116258.94716119999
1985,87598.41132970173
1988,113871.30173311109
1989,111424.62565905621
1991,142219.1247349148
1992,141794.22740004494
1997,133882.8946026049
1999,185510.00967716804
2003,109264.50248269427
2005,114554.98143168997
2010,126593.05441500977
2012,131122.4244297605
2016,133994.42646624142
2017,120400.16705902896
2022,178048.84909108237
2023,159218.2164295674
2035,143994.1424357314
2036,221600.7621495161
2040,120119.26832623046
2042,127039.3530325552
2043,89951.82768619106
2055,120874.53629686408
2056,107233.78746811255
2059,109448.92900911138
2064,122286.27373177916
2066,176983.47365138307
2070,144534.54799302464
2071,86722.4804135033
2078,225126.52035385813
2080,159317.64809627578
2085,122953.80062340637
2089,119356.99326540943
2090,176983.5145853996
2092,238846.07813632992
2094,256519.2381252771
2095,228541.95389601396
2098,367126.9171206794
2099,254680.34198160545
2103,255341.496196597
2120,147429.34688906875
2122,172516.03019102706
2123,164045.52839836138
2134,191801.7923761153
2135,130444.8329269228
2136,136987.3739849836
2143,132133.2341656856
2145,281947.6591245716
2146,249196.48622770593
2148,199325.67226854918
2155,274459.1909978585
2156,258226.3106975179
2157,136227.81713308505
2159,209920.65212298234
2161,188550.63024504654
2164,194079.92861596507
2165,190060.72618969754
2169,139518.56856399437
2171,111391.74602966085
2180,149619.2232713083
2182,503768.00329536747
2184,127515.15149012677
2185,69191.54084485634
2188,86674.80577246219
2191,101775.0747593191
2192,100151.81378014824
2196,153685.45682922355
2198,94295.61155831182
2204,172200.71704918734
2210,179706.82044743688
2213,126913.07738901951
2215,301820.98912237794
2219,299802.6053498682
2221,236894.8042908659
2224,203794.17755588307
2228,158083.4560385584
2232,117287.81045399362
2239,122336.47401201267
2246,278497.1295265385
2247,271313.0456323021
2249,152524.73077764348
2251,189786.69504776137
2254,134399.75703187636
2256,215165.9165212746
2259,211517.99695449747
2263,253986.10548500763
2266,218480.45077531462
2271,198774.3222553567
2274,222297.21501359192
2275,290230.0576031732
2280,137220.75056531117
2281,150492.5153531051
2291,76184.34839789751
2292,154513.8733525352
2295,204931.16678118907
2297,117697.78683484168
2299,149052.67051951168
2302,135203.53819769222
2303,127424.52104857619
2304,124343.46775400749
2308,186808.1502451623
2312,226012.62242716245
2314,170389.6978983401
2315,173428.3562831151
2316,178820.85431791196
2320,228634.49173115013
2321,265692.61537275015
2322,247606.65955663664
2325,169458.70237906996
2336,407084.8719496712
2340,318855.083991708
2341,330604.28884920035
2342,419658.4750985928
2345,233514.70712238995
2346,182031.65487066386
2347,160910.92031834353
2354,261432.26320872636
2357,188201.0255920135
2359,148508.12809354393
2360,131479.62582855907
2361,99860.99577271413
2362,98349.09017522627
2366,123624.17102484571
2367,91513.5101657329
2370,117592.44763319171
2373,91187.70510936162
2376,120001.14527017638
2378,138915.28893427807
2382,262386.56012667273
2387,320698.78359883395
2392,390144.16676764446
2395,356320.32458320574
2396,370832.1583526716
2397,288826.4425300553
2399,377304.29796856595
2401,433418.459383053
2402,284416.5326933124
2407,205108.78849941448
2411,183299.70430530194
2414,210747.11684856695
2418,276736.128027966
2419,186911.2708739136
2424,177223.27128174106
2427,179904.12727799104
2430,226368.04532665174
2439,207296.18458117064
2441,245347.86986740257
2442,228595.79249205926
2446,477637.9980545646
2447,410787.7524555308
2452,313335.99504820013
2457,363102.68373691174
2458,274726.56347162556
2462,399228.0143482799
2465,201551.1489687677
2467,203507.99737194675
2473,151018.17952862408
2478,180958.6997773168
2479,177304.50562401715
2482,154589.54068457516
2485,115786.64609961849
2488,133957.17942883563
2494,130809.35803390606
2500,278392.80982653185
2509,151004.39113649965
2512,174436.67358660162
2514,141800.07927080296
2515,201175.68874932927
2516,226064.45722465304
2518,173692.9064645078
2519,204832.25281012995
2520,177603.5871504602
2527,163202.83629355463
2532,123165.21392293548
2538,126485.50549571592
2539,149079.38553121517
2543,109790.49158644702
2551,146499.12143238873
2554,138324.52392911905
2555,113935.07883113677
2557,81150.15377367492
2561,135513.91452565434
2563,150715.26175746138
2564,136633.02377412556
2570,118805.30770197575
2571,285777.7661984792
2576,148329.66563270122
2582,152652.94242445106
2584,147250.05345010213
2587,117239.93138295712
2589,124172.89282113413
2591,216881.06601790583
2597,119365.42341833262
2602,155338.03447439693
2605,138896.89079421118
2610,187089.13188572123
2611,142746.66429270487
2614,120045.87141022107
2616,188582.4829719926
2617,160128.50371561403
2620,135342.8119034078
2623,104171.10217328752
2631,141654.88109117837
2638,139425.6772338766
2639,128167.51922991908
2645,116167.92062152915
2647,93700.17388033403
2648,135114.0355697923
2650,110862.7238450468
2652,113976.36059010254
2656,127583.63504264182
2658,138634.26203174354
2661,174958.35538373323
2665,160671.30119894183
2673,157744.90442851695
2678,96941.4153656508
2679,113617.39572085661
2680,72892.46126715916
2685,105262.1392907693
2695,126817.02645955284
2698,111882.92491420124
2700,173048.92024362838
2706,140285.777486366
2708,147096.60410227044
2709,148905.12590059772
2711,130830.47795022283
2718,156976.90924375938
2719,155232.68701358634
2721,154390.96094823183
2725,159816.61466367246
2726,231167.8121774988
2732,209976.9573768503
2733,136796.8342046006
2739,170849.26385668028
2747,188613.7290089729
2751,233433.08083103184
2754,208427.8345293513
2755,235750.59215762268
2756,216487.04290589318
2758,248738.00195904245
2763,194597.29416858114
2764,240118.1255781792
2765,180408.18796560258
2766,165369.8081156194
2768,177297.6243337023
2781,218238.3248072513
2784,159447.45129994
2785,147215.55535526547
2786,125224.78047710094
2796,235587.29081169108
2797,273298.3600954161
2801,245618.65751314888
2805,256822.22932044446
2806,207495.0299467626
2812,197659.54787475886
2817,107848.58320073322
2822,147287.623701487
2825,248770.33960594647
2828,145628.00068258075
2831,157539.24240389146
2843,135825.24013392758
2845,103404.471361794
2847,155020.1058377201
2855,172112.34844989938
2856,149152.6801616823
2859,147365.2651000662
2865,220057.34404364286
2867,173717.6610707854
2869,219793.91129282798
2870,229467.50438609574
2874,134809.97118453754
2876,71308.7165375875
2889,153170.51026730565
2892,291246.9101290392
2895,221057.00986956313
2898,244907.95407854614
2901,317254.8612574
2902,338063.260447282
2908,140622.93390791665
2909,115583.00838989993
2916,146449.50368929445
2917,97679.06828026289
2919,77556.71723433609
2921,85819.55533185895
2922,191916.76390806597
2925,175634.77331870678
2928,123121.91008301312
